source,target,relation,cone,distance
3356,46269,-1,52971,400.00000000000006
3356,46085,-1,52971,400.00000000000006
3356,46106,-1,52971,400.00000000000006
3356,46118,-1,52971,400.00000000000006
3356,46178,-1,52971,400.00000000000006
3356,46186,-1,52971,400.00000000000006
3356,46256,-1,52971,400.00000000000006
3356,46259,-1,52971,400.00000000000006
3356,40089,-1,52971,400.00000000000006
3356,34746,-1,52971,400.00000000000006
3356,35007,-1,52971,400.00000000000006
3356,35053,-1,52971,400.00000000000006
3356,34624,-1,52971,400.00000000000006
3356,34210,-1,52971,400.00000000000006
3356,34350,-1,52971,400.00000000000006
3356,34587,-1,52971,400.00000000000006
3356,35872,-1,52971,400.00000000000006
3356,35918,-1,52971,400.00000000000006
3356,35950,-1,52971,400.00000000000006
3356,35956,-1,52971,400.00000000000006
3356,35864,-1,52971,400.00000000000006
3356,35981,-1,52971,400.00000000000006
3356,36008,-1,52971,400.00000000000006
3356,35863,-1,52971,400.00000000000006
3356,35833,-1,52971,400.00000000000006
3356,35205,-1,52971,400.00000000000006
3356,35330,-1,52971,400.00000000000006
3356,35739,-1,52971,400.00000000000006
3356,33290,-1,52971,400.00000000000006
3356,33292,-1,52971,400.00000000000006
3356,33307,-1,52971,400.00000000000006
3356,33327,-1,52971,400.00000000000006
3356,33395,-1,52971,400.00000000000006
3356,33402,-1,52971,400.00000000000006
3356,33412,-1,52971,400.00000000000006
3356,33267,-1,52971,400.00000000000006
3356,33261,-1,52971,400.00000000000006
3356,33127,-1,52971,400.00000000000006
3356,33160,-1,52971,400.00000000000006
3356,33166,-1,52971,400.00000000000006
3356,33174,-1,52971,400.00000000000006
3356,33208,-1,52971,400.00000000000006
3356,33227,-1,52971,400.00000000000006
3356,33425,-1,52971,400.00000000000006
3356,33724,-1,52971,400.00000000000006
3356,33538,-1,52971,400.00000000000006
3356,33563,-1,52971,400.00000000000006
3356,33570,-1,52971,400.00000000000006
3356,33603,-1,52971,400.00000000000006
3356,33619,-1,52971,400.00000000000006
3356,33629,-1,52971,400.00000000000006
3356,36040,-1,52971,400.00000000000006
3356,38056,-1,52971,400.00000000000006
3356,39953,-1,52971,400.00000000000006
3356,39960,-1,52971,400.00000000000006
3356,39997,-1,52971,400.00000000000006
3356,40049,-1,52971,400.00000000000006
3356,39290,-1,52971,400.00000000000006
3356,39522,-1,52971,400.00000000000006
3356,39534,-1,52971,400.00000000000006
3356,39614,-1,52971,400.00000000000006
3356,36350,-1,52971,400.00000000000006
3356,36224,-1,52971,400.00000000000006
3356,36207,-1,52971,400.00000000000006
3356,36062,-1,52971,400.00000000000006
3356,36067,-1,52971,400.00000000000006
3356,36069,-1,52971,400.00000000000006
3356,36079,-1,52971,400.00000000000006
3356,36139,-1,52971,400.00000000000006
3356,36153,-1,52971,400.00000000000006
3356,36174,-1,52971,400.00000000000006
3356,36180,-1,52971,400.00000000000006
3356,36182,-1,52971,400.00000000000006
3356,36433,-1,52971,400.00000000000006
3356,36434,-1,52971,400.00000000000006
3356,36675,-1,52971,400.00000000000006
3356,36693,-1,52971,400.00000000000006
3356,36706,-1,52971,400.00000000000006
3356,36669,-1,52971,400.00000000000006
3356,36657,-1,52971,400.00000000000006
3356,36502,-1,52971,400.00000000000006
3356,36515,-1,52971,400.00000000000006
3356,36651,-1,52971,400.00000000000006
3356,59065,-1,52971,400.00000000000006
3356,57660,-1,52971,400.00000000000006
3356,57878,-1,52971,400.00000000000006
3356,57892,-1,52971,400.00000000000006
3356,60885,-1,52971,400.00000000000006
3356,61046,-1,52971,400.00000000000006
3356,60466,-1,52971,400.00000000000006
3356,60022,-1,52971,400.00000000000006
3356,60038,-1,52971,400.00000000000006
3356,60368,-1,52971,400.00000000000006
3356,54986,-1,52971,400.00000000000006
3356,54947,-1,52971,400.00000000000006
3356,55034,-1,52971,400.00000000000006
3356,55099,-1,52971,400.00000000000006
3356,54666,-1,52971,400.00000000000006
3356,54695,-1,52971,400.00000000000006
3356,54711,-1,52971,400.00000000000006
3356,54778,-1,52971,400.00000000000006
3356,54806,-1,52971,400.00000000000006
3356,54845,-1,52971,400.00000000000006
3356,55126,-1,52971,400.00000000000006
3356,55155,-1,52971,400.00000000000006
3356,55171,-1,52971,400.00000000000006
3356,55173,-1,52971,400.00000000000006
3356,55209,-1,52971,400.00000000000006
3356,55261,-1,52971,400.00000000000006
3356,55263,-1,52971,400.00000000000006
3356,55292,-1,52971,400.00000000000006
3356,63263,-1,52971,400.00000000000006
3356,63160,-1,52971,400.00000000000006
3356,63266,-1,52971,400.00000000000006
3356,62958,-1,52971,400.00000000000006
3356,62966,-1,52971,400.00000000000006
3356,63015,-1,52971,400.00000000000006
3356,63103,-1,52971,400.00000000000006
3356,63114,-1,52971,400.00000000000006
3356,63117,-1,52971,400.00000000000006
3356,63344,-1,52971,400.00000000000006
3356,131833,-1,52971,400.00000000000006
3356,131429,-1,52971,400.00000000000006
3356,133013,-1,52971,400.00000000000006
3356,133782,-1,52971,400.00000000000006
3356,133900,-1,52971,400.00000000000006
3356,63405,-1,52971,400.00000000000006
3356,63407,-1,52971,400.00000000000006
3356,64255,-1,52971,400.00000000000006
3356,64266,-1,52971,400.00000000000006
3356,61940,-1,52971,400.00000000000006
3356,62041,-1,52971,400.00000000000006
3356,62094,-1,52971,400.00000000000006
3356,61761,-1,52971,400.00000000000006
3356,61373,-1,52971,400.00000000000006
3356,61466,-1,52971,400.00000000000006
3356,62713,-1,52971,400.00000000000006
3356,62719,-1,52971,400.00000000000006
3356,62802,-1,52971,400.00000000000006
3356,62804,-1,52971,400.00000000000006
3356,62841,-1,52971,400.00000000000006
3356,62856,-1,52971,400.00000000000006
3356,62861,-1,52971,400.00000000000006
3356,62644,-1,52971,400.00000000000006
3356,62478,-1,52971,400.00000000000006
3356,62628,-1,52971,400.00000000000006
3356,62310,-1,52971,400.00000000000006
3356,54635,-1,52971,400.00000000000006
3356,54624,-1,52971,400.00000000000006
3356,51606,-1,52971,400.00000000000006
3356,51678,-1,52971,400.00000000000006
3356,51747,-1,52971,400.00000000000006
3356,50489,-1,52971,400.00000000000006
3356,51154,-1,52971,400.00000000000006
3356,52756,-1,52971,400.00000000000006
3356,52458,-1,52971,400.00000000000006
3356,52318,-1,52971,400.00000000000006
3356,48846,-1,52971,400.00000000000006
3356,48921,-1,52971,400.00000000000006
3356,48966,-1,52971,400.00000000000006
3356,48967,-1,52971,400.00000000000006
3356,47815,-1,52971,400.00000000000006
3356,47820,-1,52971,400.00000000000006
3356,50399,-1,52971,400.00000000000006
3356,50319,-1,52971,400.00000000000006
3356,49571,-1,52971,400.00000000000006
3356,49635,-1,52971,400.00000000000006
3356,53943,-1,52971,400.00000000000006
3356,54017,-1,52971,400.00000000000006
3356,54024,-1,52971,400.00000000000006
3356,54030,-1,52971,400.00000000000006
3356,54086,-1,52971,400.00000000000006
3356,54115,-1,52971,400.00000000000006
3356,54128,-1,52971,400.00000000000006
3356,53934,-1,52971,400.00000000000006
3356,53718,-1,52971,400.00000000000006
3356,53766,-1,52971,400.00000000000006
3356,53775,-1,52971,400.00000000000006
3356,53813,-1,52971,400.00000000000006
3356,53830,-1,52971,400.00000000000006
3356,53865,-1,52971,400.00000000000006
3356,54183,-1,52971,400.00000000000006
3356,54417,-1,52971,400.00000000000006
3356,54396,-1,52971,400.00000000000006
3356,54573,-1,52971,400.00000000000006
3356,54363,-1,52971,400.00000000000006
3356,54201,-1,52971,400.00000000000006
3356,54236,-1,52971,400.00000000000006
3356,54305,-1,52971,400.00000000000006
3356,54321,-1,52971,400.00000000000006
3356,54324,-1,52971,400.00000000000006
3356,53020,-1,52971,400.00000000000006
3356,52839,-1,52971,400.00000000000006
3356,52948,-1,52971,400.00000000000006
3356,52972,-1,52971,400.00000000000006
3356,53010,-1,52971,400.00000000000006
3356,53578,-1,52971,400.00000000000006
3356,53595,-1,52971,400.00000000000006
3356,53634,-1,52971,400.00000000000006
3356,53662,-1,52971,400.00000000000006
3356,53393,-1,52971,400.00000000000006
3356,53454,-1,52971,400.00000000000006
3356,53285,-1,52971,400.00000000000006
3356,22391,-1,52971,400.0
3356,22347,-1,52971,400.0
3356,22266,-1,52971,400.0
3356,22502,-1,52971,400.0
3356,22221,-1,52971,400.0
3356,22268,-1,52971,400.0
3356,22282,-1,52971,400.0
3356,22330,-1,52971,400.0
3356,22518,-1,52971,400.0
3356,22743,-1,52971,400.0
3356,22208,-1,52971,400.0
3356,22768,-1,52971,400.0
3356,22581,-1,52971,400.0
3356,22586,-1,52971,400.0
3356,22601,-1,52971,400.0
3356,22624,-1,52971,400.0
3356,22178,-1,52971,400.0
3356,21857,-1,52971,400.0
3356,21866,-1,52971,400.0
3356,21886,-1,52971,400.0
3356,21849,-1,52971,400.0
3356,21908,-1,52971,400.0
3356,21955,-1,52971,400.0
3356,21899,-1,52971,400.0
3356,21798,-1,52971,400.0
3356,21699,-1,52971,400.0
3356,21678,-1,52971,400.0
3356,21727,-1,52971,400.0
3356,21735,-1,52971,400.0
3356,22192,-1,52971,400.0
3356,21961,-1,52971,400.0
3356,22110,-1,52971,400.0
3356,22115,-1,52971,400.0
3356,22077,-1,52971,400.0
3356,22127,-1,52971,400.0
3356,22135,-1,52971,400.0
3356,22156,-1,52971,400.0
3356,22157,-1,52971,400.0
3356,22172,-1,52971,400.0
3356,22065,-1,52971,400.0
3356,22003,-1,52971,400.0
3356,22043,-1,52971,400.0
3356,22051,-1,52971,400.0
3356,22053,-1,52971,400.0
3356,24939,-1,52971,400.0
3356,24954,-1,52971,400.0
3356,25046,-1,52971,400.0
3356,24926,-1,52971,400.0
3356,24477,-1,52971,400.0
3356,23478,-1,52971,400.0
3356,23517,-1,52971,400.0
3356,23766,-1,52971,400.0
3356,25673,-1,52971,400.0
3356,25699,-1,52971,400.0
3356,25720,-1,52971,400.0
3356,25739,-1,52971,400.0
3356,25751,-1,52971,400.0
3356,25753,-1,52971,400.0
3356,25738,-1,52971,400.0
3356,25667,-1,52971,400.0
3356,25441,-1,52971,400.0
3356,25602,-1,52971,400.0
3356,25611,-1,52971,400.0
3356,25117,-1,52971,400.0
3356,23029,-1,52971,400.0
3356,23067,-1,52971,400.0
3356,23083,-1,52971,400.0
3356,23097,-1,52971,400.0
3356,23080,-1,52971,400.0
3356,23019,-1,52971,400.0
3356,22834,-1,52971,400.0
3356,22886,-1,52971,400.0
3356,22918,-1,52971,400.0
3356,23111,-1,52971,400.0
3356,23286,-1,52971,400.0
3356,23371,-1,52971,400.0
3356,23354,-1,52971,400.0
3356,23262,-1,52971,400.0
3356,23249,-1,52971,400.0
3356,23142,-1,52971,400.0
3356,23149,-1,52971,400.0
3356,23228,-1,52971,400.0
3356,23247,-1,52971,400.0
3356,18795,-1,52971,400.0
3356,21651,-1,52971,400.0
3356,19240,-1,52971,400.0
3356,19320,-1,52971,400.0
3356,19393,-1,52971,400.0
3356,19400,-1,52971,400.0
3356,19197,-1,52971,400.0
3356,19067,-1,52971,400.0
3356,19087,-1,52971,400.0
3356,19155,-1,52971,400.0
3356,19179,-1,52971,400.0
3356,19189,-1,52971,400.0
3356,19403,-1,52971,400.0
3356,19416,-1,52971,400.0
3356,19419,-1,52971,400.0
3356,19631,-1,52971,400.0
3356,19674,-1,52971,400.0
3356,19721,-1,52971,400.0
3356,19723,-1,52971,400.0
3356,19679,-1,52971,400.0
3356,19606,-1,52971,400.0
3356,19503,-1,52971,400.0
3356,19511,-1,52971,400.0
3356,19542,-1,52971,400.0
3356,19580,-1,52971,400.0
3356,19002,-1,52971,400.0
3356,19001,-1,52971,400.0
3356,18584,-1,52971,400.0
3356,18597,-1,52971,400.0
3356,18598,-1,52971,400.0
3356,18659,-1,52971,400.0
3356,18522,-1,52971,400.0
3356,18501,-1,52971,400.0
3356,18478,-1,52971,400.0
3356,19738,-1,52971,400.0
3356,18664,-1,52971,400.0
3356,18826,-1,52971,400.0
3356,18841,-1,52971,400.0
3356,18844,-1,52971,400.0
3356,18872,-1,52971,400.0
3356,18888,-1,52971,400.0
3356,18902,-1,52971,400.0
3356,18964,-1,52971,400.0
3356,18974,-1,52971,400.0
3356,18673,-1,52971,400.0
3356,18690,-1,52971,400.0
3356,18708,-1,52971,400.0
3356,18723,-1,52971,400.0
3356,18741,-1,52971,400.0
3356,18760,-1,52971,400.0
3356,18773,-1,52971,400.0
3356,19739,-1,52971,400.0
3356,20596,-1,52971,400.0
3356,20718,-1,52971,400.0
3356,21543,-1,52971,400.0
3356,21573,-1,52971,400.0
3356,21636,-1,52971,400.0
3356,21504,-1,52971,400.0
3356,21660,-1,52971,400.0
3356,19964,-1,52971,400.0
3356,19977,-1,52971,400.0
3356,19997,-1,52971,400.0
3356,20012,-1,52971,400.0
3356,20018,-1,52971,400.0
3356,20034,-1,52971,400.0
3356,20050,-1,52971,400.0
3356,19780,-1,52971,400.0
3356,19834,-1,52971,400.0
3356,20053,-1,52971,400.0
3356,20073,-1,52971,400.0
3356,20311,-1,52971,400.0
3356,20313,-1,52971,400.0
3356,20367,-1,52971,400.0
3356,20334,-1,52971,400.0
3356,20098,-1,52971,400.0
3356,20100,-1,52971,400.0
3356,20105,-1,52971,400.0
3356,20137,-1,52971,400.0
3356,20176,-1,52971,400.0
3356,20191,-1,52971,400.0
3356,30532,-1,52971,400.0
3356,30536,-1,52971,400.0
3356,30551,-1,52971,400.0
3356,30574,-1,52971,400.0
3356,30604,-1,52971,400.0
3356,30622,-1,52971,400.0
3356,30634,-1,52971,400.0
3356,30523,-1,52971,400.0
3356,30383,-1,52971,400.0
3356,30409,-1,52971,400.0
3356,30503,-1,52971,400.0
3356,30665,-1,52971,400.0
3356,30667,-1,52971,400.0
3356,31003,-1,52971,400.0
3356,30698,-1,52971,400.0
3356,30838,-1,52971,400.0
3356,29967,-1,52971,400.0
3356,29906,-1,52971,400.0
3356,30013,-1,52971,400.0
3356,30021,-1,52971,400.0
3356,29736,-1,52971,400.0
3356,29767,-1,52971,400.0
3356,29771,-1,52971,400.0
3356,29784,-1,52971,400.0
3356,29832,-1,52971,400.0
3356,29868,-1,52971,400.0
3356,29875,-1,52971,400.0
3356,29891,-1,52971,400.0
3356,30060,-1,52971,400.0
3356,30224,-1,52971,400.0
3356,30238,-1,52971,400.0
3356,30283,-1,52971,400.0
3356,30188,-1,52971,400.0
3356,30082,-1,52971,400.0
3356,30103,-1,52971,400.0
3356,30108,-1,52971,400.0
3356,30109,-1,52971,400.0
3356,30115,-1,52971,400.0
3356,30119,-1,52971,400.0
3356,30146,-1,52971,400.0
3356,32528,-1,52971,400.0
3356,32575,-1,52971,400.0
3356,32590,-1,52971,400.0
3356,32607,-1,52971,400.0
3356,32617,-1,52971,400.0
3356,32486,-1,52971,400.0
3356,32309,-1,52971,400.0
3356,32438,-1,52971,400.0
3356,32484,-1,52971,400.0
3356,32696,-1,52971,400.0
3356,32904,-1,52971,400.0
3356,32915,-1,52971,400.0
3356,32949,-1,52971,400.0
3356,32996,-1,52971,400.0
3356,33001,-1,52971,400.0
3356,32877,-1,52971,400.0
3356,32736,-1,52971,400.0
3356,32834,-1,52971,400.0
3356,32837,-1,52971,400.0
3356,32692,-1,52971,400.0
3356,31902,-1,52971,400.0
3356,31911,-1,52971,400.0
3356,32013,-1,52971,400.0
3356,31864,-1,52971,400.0
3356,31776,-1,52971,400.0
3356,31803,-1,52971,400.0
3356,31822,-1,52971,400.0
3356,32023,-1,52971,400.0
3356,32300,-1,52971,400.0
3356,32197,-1,52971,400.0
3356,32255,-1,52971,400.0
3356,32261,-1,52971,400.0
3356,32280,-1,52971,400.0
3356,32286,-1,52971,400.0
3356,32287,-1,52971,400.0
3356,32180,-1,52971,400.0
3356,32058,-1,52971,400.0
3356,32138,-1,52971,400.0
3356,26606,-1,52971,400.0
3356,26648,-1,52971,400.0
3356,26651,-1,52971,400.0
3356,26664,-1,52971,400.0
3356,26667,-1,52971,400.0
3356,26672,-1,52971,400.0
3356,26685,-1,52971,400.0
3356,26705,-1,52971,400.0
3356,26729,-1,52971,400.0
3356,26551,-1,52971,400.0
3356,26409,-1,52971,400.0
3356,26421,-1,52971,400.0
3356,26437,-1,52971,400.0
3356,26459,-1,52971,400.0
3356,26517,-1,52971,400.0
3356,26526,-1,52971,400.0
3356,26751,-1,52971,400.0
3356,26405,-1,52971,400.0
3356,27011,-1,52971,400.0
3356,27235,-1,52971,400.0
3356,26948,-1,52971,400.0
3356,26805,-1,52971,400.0
3356,26808,-1,52971,400.0
3356,26811,-1,52971,400.0
3356,26840,-1,52971,400.0
3356,26848,-1,52971,400.0
3356,26852,-1,52971,400.0
3356,26402,-1,52971,400.0
3356,26378,-1,52971,400.0
3356,25940,-1,52971,400.0
3356,25963,-1,52971,400.0
3356,25997,-1,52971,400.0
3356,26028,-1,52971,400.0
3356,26001,-1,52971,400.0
3356,25840,-1,52971,400.0
3356,25844,-1,52971,400.0
3356,25845,-1,52971,400.0
3356,25864,-1,52971,400.0
3356,25909,-1,52971,400.0
3356,26084,-1,52971,400.0
3356,26102,-1,52971,400.0
3356,26237,-1,52971,400.0
3356,26244,-1,52971,400.0
3356,26252,-1,52971,400.0
3356,26283,-1,52971,400.0
3356,26304,-1,52971,400.0
3356,26356,-1,52971,400.0
3356,26372,-1,52971,400.0
3356,26324,-1,52971,400.0
3356,26224,-1,52971,400.0
3356,26190,-1,52971,400.0
3356,28555,-1,52971,400.0
3356,28432,-1,52971,400.0
3356,28603,-1,52971,400.0
3356,28234,-1,52971,400.0
3356,28239,-1,52971,400.0
3356,28299,-1,52971,400.0
3356,28369,-1,52971,400.0
3356,29452,-1,52971,400.0
3356,28665,-1,52971,400.0
3356,28944,-1,52971,400.0
3356,27526,-1,52971,400.0
3356,27529,-1,52971,400.0
3356,27543,-1,52971,400.0
3356,27597,-1,52971,400.0
3356,27632,-1,52971,400.0
3356,27459,-1,52971,400.0
3356,27458,-1,52971,400.0
3356,27451,-1,52971,400.0
3356,27277,-1,52971,400.0
3356,27313,-1,52971,400.0
3356,27336,-1,52971,400.0
3356,27376,-1,52971,400.0
3356,27381,-1,52971,400.0
3356,27400,-1,52971,400.0
3356,27647,-1,52971,400.0
3356,28121,-1,52971,400.0
3356,28148,-1,52971,400.0
3356,28209,-1,52971,400.0
3356,27746,-1,52971,400.0
3356,7975,-1,52971,400.0
3356,7872,-1,52971,400.0
3356,7726,-1,52971,400.0
3356,7820,-1,52971,400.0
3356,7832,-1,52971,400.0
3356,7818,-1,52971,400.0
3356,8147,-1,52971,400.0
3356,8476,-1,52971,400.0
3356,8224,-1,52971,400.0
3356,6949,-1,52971,400.0
3356,6951,-1,52971,400.0
3356,6954,-1,52971,400.0
3356,6973,-1,52971,400.0
3356,6895,-1,52971,400.0
3356,6591,-1,52971,400.0
3356,6646,-1,52971,400.0
3356,6810,-1,52971,400.0
3356,7324,-1,52971,400.0
3356,7310,-1,52971,400.0
3356,7448,-1,52971,400.0
3356,7358,-1,52971,400.0
3356,7297,-1,52971,400.0
3356,7148,-1,52971,400.0
3356,7243,-1,52971,400.0
3356,7246,-1,52971,400.0
3356,7270,-1,52971,400.0
3356,10717,-1,52971,400.0
3356,10723,-1,52971,400.0
3356,10780,-1,52971,400.0
3356,10818,-1,52971,400.0
3356,10823,-1,52971,400.0
3356,10788,-1,52971,400.0
3356,10690,-1,52971,400.0
3356,10497,-1,52971,400.0
3356,10617,-1,52971,400.0
3356,10668,-1,52971,400.0
3356,10897,-1,52971,400.0
3356,11072,-1,52971,400.0
3356,11076,-1,52971,400.0
3356,11086,-1,52971,400.0
3356,11133,-1,52971,400.0
3356,11134,-1,52971,400.0
3356,11167,-1,52971,400.0
3356,11124,-1,52971,400.0
3356,11054,-1,52971,400.0
3356,10949,-1,52971,400.0
3356,10967,-1,52971,400.0
3356,10979,-1,52971,400.0
3356,10448,-1,52971,400.0
3356,9025,-1,52971,400.0
3356,9193,-1,52971,400.0
3356,8841,-1,52971,400.0
3356,10317,-1,52971,400.0
3356,10355,-1,52971,400.0
3356,10372,-1,52971,400.0
3356,10379,-1,52971,400.0
3356,10400,-1,52971,400.0
3356,10405,-1,52971,400.0
3356,10411,-1,52971,400.0
3356,10440,-1,52971,400.0
3356,10250,-1,52971,400.0
3356,9605,-1,52971,400.0
3356,9694,-1,52971,400.0
3356,9751,-1,52971,400.0
3356,9946,-1,52971,400.0
3356,1999,-1,52971,400.0
3356,2003,-1,52971,400.0
3356,2011,-1,52971,400.0
3356,2274,-1,52971,400.0
3356,1678,-1,52971,400.0
3356,1736,-1,52971,400.0
3356,1746,-1,52971,400.0
3356,2532,-1,52971,400.0
3356,2559,-1,52971,400.0
3356,2635,-1,52971,400.0
3356,2642,-1,52971,400.0
3356,2768,-1,52971,400.0
3356,1448,-1,52971,400.0
3356,122,-1,52971,400.0
3356,510,-1,52971,400.0
3356,106,-1,52971,400.0
3356,29,-1,52971,400.0
3356,77,-1,52971,400.0
3356,82,-1,52971,400.0
3356,97,-1,52971,400.0
3356,609,-1,52971,400.0
3356,1379,-1,52971,400.0
3356,1415,-1,52971,400.0
3356,1436,-1,52971,400.0
3356,1444,-1,52971,400.0
3356,1407,-1,52971,400.0
3356,1219,-1,52971,400.0
3356,989,-1,52971,400.0
3356,1008,-1,52971,400.0
3356,1077,-1,52971,400.0
3356,5714,-1,52971,400.0
3356,5723,-1,52971,400.0
3356,5091,-1,52971,400.0
3356,4977,-1,52971,400.0
3356,6102,-1,52971,400.0
3356,6336,-1,52971,400.0
3356,6462,-1,52971,400.0
3356,6522,-1,52971,400.0
3356,6528,-1,52971,400.0
3356,6118,-1,52971,400.0
3356,6566,-1,52971,400.0
3356,3800,-1,52971,400.0
3356,3911,-1,52971,400.0
3356,3655,-1,52971,400.0
3356,3412,-1,52971,400.0
3356,3571,-1,52971,400.0
3356,3592,-1,52971,400.0
3356,4583,-1,52971,400.0
3356,4668,-1,52971,400.0
3356,33031,-1,52971,400.0
3356,4898,-1,52971,400.0
3356,4454,-1,52971,400.0
3356,3967,-1,52971,400.0
3356,15177,-1,52971,400.0
3356,15263,-1,52971,400.0
3356,15295,-1,52971,400.0
3356,15131,-1,52971,400.0
3356,14976,-1,52971,400.0
3356,14982,-1,52971,400.0
3356,14990,-1,52971,400.0
3356,15009,-1,52971,400.0
3356,15083,-1,52971,400.0
3356,15086,-1,52971,400.0
3356,15343,-1,52971,400.0
3356,15354,-1,52971,400.0
3356,14962,-1,52971,400.0
3356,14925,-1,52971,400.0
3356,14498,-1,52971,400.0
3356,14525,-1,52971,400.0
3356,14554,-1,52971,400.0
3356,14567,-1,52971,400.0
3356,14417,-1,52971,400.0
3356,14415,-1,52971,400.0
3356,14287,-1,52971,400.0
3356,14332,-1,52971,400.0
3356,14609,-1,52971,400.0
3356,14792,-1,52971,400.0
3356,14821,-1,52971,400.0
3356,14849,-1,52971,400.0
3356,14782,-1,52971,400.0
3356,14626,-1,52971,400.0
3356,14630,-1,52971,400.0
3356,14649,-1,52971,400.0
3356,14676,-1,52971,400.0
3356,14686,-1,52971,400.0
3356,14693,-1,52971,400.0
3356,14696,-1,52971,400.0
3356,14718,-1,52971,400.0
3356,14610,-1,52971,400.0
3356,16050,-1,52971,400.0
3356,16074,-1,52971,400.0
3356,17105,-1,52971,400.0
3356,17168,-1,52971,400.0
3356,17178,-1,52971,400.0
3356,17184,-1,52971,400.0
3356,16954,-1,52971,400.0
3356,16987,-1,52971,400.0
3356,16988,-1,52971,400.0
3356,17005,-1,52971,400.0
3356,17030,-1,52971,400.0
3356,17044,-1,52971,400.0
3356,17377,-1,52971,400.0
3356,17380,-1,52971,400.0
3356,17381,-1,52971,400.0
3356,17382,-1,52971,400.0
3356,17388,-1,52971,400.0
3356,17359,-1,52971,400.0
3356,17390,-1,52971,400.0
3356,17405,-1,52971,400.0
3356,17406,-1,52971,400.0
3356,17466,-1,52971,400.0
3356,17583,-1,52971,400.0
3356,17608,-1,52971,400.0
3356,17394,-1,52971,400.0
3356,17270,-1,52971,400.0
3356,17301,-1,52971,400.0
3356,17322,-1,52971,400.0
3356,16903,-1,52971,400.0
3356,16563,-1,52971,400.0
3356,16468,-1,52971,400.0
3356,16599,-1,52971,400.0
3356,16910,-1,52971,400.0
3356,16617,-1,52971,400.0
3356,16619,-1,52971,400.0
3356,16799,-1,52971,400.0
3356,16801,-1,52971,400.0
3356,16818,-1,52971,400.0
3356,16820,-1,52971,400.0
3356,16838,-1,52971,400.0
3356,16839,-1,52971,400.0
3356,16774,-1,52971,400.0
3356,16659,-1,52971,400.0
3356,16688,-1,52971,400.0
3356,16714,-1,52971,400.0
3356,14235,-1,52971,400.0
3356,14233,-1,52971,400.0
3356,12053,-1,52971,400.0
3356,12090,-1,52971,400.0
3356,11871,-1,52971,400.0
3356,11901,-1,52971,400.0
3356,11939,-1,52971,400.0
3356,11940,-1,52971,400.0
3356,11962,-1,52971,400.0
3356,12163,-1,52971,400.0
3356,12201,-1,52971,400.0
3356,12209,-1,52971,400.0
3356,12222,-1,52971,400.0
3356,12185,-1,52971,400.0
3356,11360,-1,52971,400.0
3356,11361,-1,52971,400.0
3356,11375,-1,52971,400.0
3356,11323,-1,52971,400.0
3356,11241,-1,52971,400.0
3356,11248,-1,52971,400.0
3356,11283,-1,52971,400.0
3356,11302,-1,52971,400.0
3356,11732,-1,52971,400.0
3356,11749,-1,52971,400.0
3356,11807,-1,52971,400.0
3356,11493,-1,52971,400.0
3356,11584,-1,52971,400.0
3356,11606,-1,52971,400.0
3356,13839,-1,52971,400.0
3356,13877,-1,52971,400.0
3356,13882,-1,52971,400.0
3356,13897,-1,52971,400.0
3356,13938,-1,52971,400.0
3356,13702,-1,52971,400.0
3356,13745,-1,52971,400.0
3356,13945,-1,52971,400.0
3356,13954,-1,52971,400.0
3356,14109,-1,52971,400.0
3356,14110,-1,52971,400.0
3356,14148,-1,52971,400.0
3356,14157,-1,52971,400.0
3356,14094,-1,52971,400.0
3356,13971,-1,52971,400.0
3356,14049,-1,52971,400.0
3356,14052,-1,52971,400.0
3356,13313,-1,52971,400.0
3356,13157,-1,52971,400.0
3356,13659,-1,52971,400.0
3356,13524,-1,52971,400.0
3356,13541,-1,52971,400.0
3356,13588,-1,52971,400.0
3356,13598,-1,52971,400.0
3356,13617,-1,52971,400.0
3356,13620,-1,52971,400.0
3356,13631,-1,52971,400.0
3356,13483,-1,52971,400.0
3356,13431,-1,52971,400.0
3356,13446,-1,52971,400.0
3356,13454,-1,52971,400.0
3356,33052,-1,52971,400.0
3356,263567,-1,52971,400.0
3356,263621,-1,52971,400.0
3356,263230,-1,52971,400.0
3356,263492,-1,52971,400.0
3356,264442,-1,52971,400.0
3356,264657,-1,52971,400.0
3356,264783,-1,52971,400.0
3356,264796,-1,52971,400.0
3356,264913,-1,52971,400.0
3356,264917,-1,52971,400.0
3356,263979,-1,52971,400.0
3356,263108,-1,52971,400.0
3356,263089,-1,52971,400.0
3356,262430,-1,52971,400.0
3356,262402,-1,52971,400.0
3356,216444,-1,52971,400.0
3356,262913,-1,52971,400.0
3356,262994,-1,52971,400.0
3356,262624,-1,52971,400.0
3356,262830,-1,52971,400.0
3356,267398,-1,52971,400.0
3356,267626,-1,52971,400.0
3356,267810,-1,52971,400.0
3356,267831,-1,52971,400.0
3356,268369,-1,52971,400.0
3356,268377,-1,52971,400.0
3356,268460,-1,52971,400.0
3356,268843,-1,52971,400.0
3356,268647,-1,52971,400.0
3356,268108,-1,52971,400.0
3356,268156,-1,52971,400.0
3356,268221,-1,52971,400.0
3356,268286,-1,52971,400.0
3356,268296,-1,52971,400.0
3356,265696,-1,52971,400.0
3356,265794,-1,52971,400.0
3356,265855,-1,52971,400.0
3356,265919,-1,52971,400.0
3356,265358,-1,52971,400.0
3356,266453,-1,52971,400.0
3356,266224,-1,52971,400.0
